filename,page,code,status,confidence,x,y,w,h,padded_x,padded_y,padded_w,padded_h,timestamp,retries,warnings
page2_unknown_011.png,2,,ok,100.0,4138,834,415,390,4138,834,415,390,1970-01-01T00:00:00Z,0,[]
page2_unknown_012.png,2,,ok,100.0,4521,834,415,390,4521,834,415,390,1970-01-01T00:00:00Z,0,[]
page2_unknown_014.png,2,,ok,100.0,5282,834,415,390,5282,834,415,390,1970-01-01T00:00:00Z,0,[]
page2_unknown_015.png,2,,ok,100.0,5665,834,415,390,5665,834,415,390,1970-01-01T00:00:00Z,0,[]
page2_unknown_020.png,2,,ok,100.0,2984,1288,415,390,2984,1288,415,390,1970-01-01T00:00:00Z,0,[]
page2_unknown_021.png,2,,ok,100.0,3366,1288,415,390,3366,1288,415,390,1970-01-01T00:00:00Z,0,[]
page2_unknown_022.png,2,,ok,100.0,3749,1288,415,390,3749,1288,415,390,1970-01-01T00:00:00Z,0,[]
page2_unknown_024.png,2,,ok,100.0,4521,1288,415,390,4521,1288,415,390,1970-01-01T00:00:00Z,0,[]
page2_unknown_026.png,2,,ok,100.0,5282,1288,415,390,5282,1288,415,390,1970-01-01T00:00:00Z,0,[]
page2_unknown_027.png,2,,ok,100.0,5665,1288,415,390,5665,1288,415,390,1970-01-01T00:00:00Z,0,[]
page2_unknown_028.png,2,,ok,100.0,6049,1288,415,390,6049,1288,415,390,1970-01-01T00:00:00Z,0,[]
page2_unknown_033.png,2,,ok,100.0,3749,1742,415,390,3749,1742,415,390,1970-01-01T00:00:00Z,0,[]
page2_unknown_048.png,2,,ok,100.0,684,2197,415,390,684,2197,415,390,1970-01-01T00:00:00Z,0,[]
page2_unknown_054.png,2,,ok,100.0,2984,2197,415,390,2984,2197,415,390,1970-01-01T00:00:00Z,0,[]
page2_unknown_060.png,2,,ok,100.0,5282,2197,415,390,5282,2197,415,390,1970-01-01T00:00:00Z,0,[]
page2_unknown_005.png,2,,ok,100.0,1834,834,414,390,1834,834,414,390,1970-01-01T00:00:00Z,0,[]
page2_unknown_013.png,2,,ok,100.0,4906,834,414,390,4906,834,414,390,1970-01-01T00:00:00Z,0,[]
page2_unknown_034.png,2,,ok,100.0,300,1744,416,388,300,1744,416,388,1970-01-01T00:00:00Z,0,[]
page2_unknown_038.png,2,,ok,100.0,1833,1744,416,388,1833,1744,416,388,1970-01-01T00:00:00Z,0,[]
page2_unknown_039.png,2,,ok,100.0,2216,1744,416,388,2216,1744,416,388,1970-01-01T00:00:00Z,0,[]
page2_unknown_043.png,2,,ok,100.0,4905,1744,416,388,4905,1744,416,388,1970-01-01T00:00:00Z,0,[]
page2_unknown_016.png,2,,ok,100.0,6049,836,415,388,6049,836,415,388,1970-01-01T00:00:00Z,0,[]
page2_unknown_029.png,2,,ok,100.0,301,1290,415,388,301,1290,415,388,1970-01-01T00:00:00Z,0,[]
page2_unknown_030.png,2,,ok,100.0,684,1290,415,388,684,1290,415,388,1970-01-01T00:00:00Z,0,[]
page2_unknown_031.png,2,,ok,100.0,1068,1290,415,388,1068,1290,415,388,1970-01-01T00:00:00Z,0,[]
page2_unknown_035.png,2,,ok,100.0,684,1744,415,388,684,1744,415,388,1970-01-01T00:00:00Z,0,[]
page2_unknown_036.png,2,,ok,100.0,1068,1744,415,388,1068,1744,415,388,1970-01-01T00:00:00Z,0,[]
page2_unknown_037.png,2,,ok,100.0,1450,1744,415,388,1450,1744,415,388,1970-01-01T00:00:00Z,0,[]
page2_unknown_041.png,2,,ok,100.0,4138,1744,415,388,4138,1744,415,388,1970-01-01T00:00:00Z,0,[]
page2_unknown_042.png,2,,ok,100.0,4521,1744,415,388,4521,1744,415,388,1970-01-01T00:00:00Z,0,[]
page2_unknown_044.png,2,,ok,100.0,5282,1744,415,388,5282,1744,415,388,1970-01-01T00:00:00Z,0,[]
page2_unknown_045.png,2,,ok,100.0,5665,1744,415,388,5665,1744,415,388,1970-01-01T00:00:00Z,0,[]
page2_unknown_046.png,2,,ok,100.0,6049,1744,415,388,6049,1744,415,388,1970-01-01T00:00:00Z,0,[]
page2_unknown_047.png,2,,ok,100.0,301,2198,415,388,301,2198,415,388,1970-01-01T00:00:00Z,0,[]
page2_unknown_049.png,2,,ok,100.0,1068,2198,415,388,1068,2198,415,388,1970-01-01T00:00:00Z,0,[]
page2_unknown_050.png,2,,ok,100.0,1450,2198,415,388,1450,2198,415,388,1970-01-01T00:00:00Z,0,[]
page2_unknown_051.png,2,,ok,100.0,1834,2198,415,388,1834,2198,415,388,1970-01-01T00:00:00Z,0,[]
page2_unknown_052.png,2,,ok,100.0,2217,2198,415,388,2217,2198,415,388,1970-01-01T00:00:00Z,0,[]
page2_unknown_053.png,2,,ok,100.0,2600,2198,415,388,2600,2198,415,388,1970-01-01T00:00:00Z,0,[]
page2_unknown_055.png,2,,ok,100.0,3366,2198,415,388,3366,2198,415,388,1970-01-01T00:00:00Z,0,[]
page2_unknown_057.png,2,,ok,100.0,4138,2198,415,388,4138,2198,415,388,1970-01-01T00:00:00Z,0,[]
page2_unknown_058.png,2,,ok,100.0,4521,2198,415,388,4521,2198,415,388,1970-01-01T00:00:00Z,0,[]
page2_unknown_061.png,2,,ok,100.0,5665,2198,415,388,5665,2198,415,388,1970-01-01T00:00:00Z,0,[]
page2_unknown_063.png,2,,ok,100.0,2217,2652,415,388,2217,2652,415,388,1970-01-01T00:00:00Z,0,[]
page2_unknown_064.png,2,,ok,100.0,2600,2652,415,388,2600,2652,415,388,1970-01-01T00:00:00Z,0,[]
page2_unknown_065.png,2,,ok,100.0,2984,2652,415,388,2984,2652,415,388,1970-01-01T00:00:00Z,0,[]
page2_unknown_066.png,2,,ok,100.0,4138,2652,415,388,4138,2652,415,388,1970-01-01T00:00:00Z,0,[]
page2_unknown_067.png,2,,ok,100.0,4521,2652,415,388,4521,2652,415,388,1970-01-01T00:00:00Z,0,[]
page2_unknown_071.png,2,,ok,100.0,6049,2652,415,388,6049,2652,415,388,1970-01-01T00:00:00Z,0,[]
page2_unknown_084.png,2,,ok,100.0,1068,3107,415,388,1068,3107,415,388,1970-01-01T00:00:00Z,0,[]
page2_unknown_056.png,2,,ok,100.0,3750,2198,414,388,3750,2198,414,388,1970-01-01T00:00:00Z,0,[]
page2_unknown_059.png,2,,ok,100.0,4906,2198,414,388,4906,2198,414,388,1970-01-01T00:00:00Z,0,[]
page2_unknown_062.png,2,,ok,100.0,6049,2198,414,388,6049,2198,414,388,1970-01-01T00:00:00Z,0,[]
page2_unknown_068.png,2,,ok,100.0,4906,2652,414,388,4906,2652,414,388,1970-01-01T00:00:00Z,0,[]
page2_unknown_072.png,2,,ok,100.0,301,2653,415,387,301,2653,415,387,1970-01-01T00:00:00Z,0,[]
page2_unknown_073.png,2,,ok,100.0,684,2653,415,387,684,2653,415,387,1970-01-01T00:00:00Z,0,[]
page2_unknown_074.png,2,,ok,100.0,1068,2653,415,387,1068,2653,415,387,1970-01-01T00:00:00Z,0,[]
page2_unknown_075.png,2,,ok,100.0,1450,2653,415,387,1450,2653,415,387,1970-01-01T00:00:00Z,0,[]
page2_unknown_076.png,2,,ok,100.0,1834,2653,415,387,1834,2653,415,387,1970-01-01T00:00:00Z,0,[]
page2_unknown_077.png,2,,ok,100.0,3366,2653,415,387,3366,2653,415,387,1970-01-01T00:00:00Z,0,[]
page2_unknown_078.png,2,,ok,100.0,3749,2653,415,387,3749,2653,415,387,1970-01-01T00:00:00Z,0,[]
page2_unknown_082.png,2,,ok,100.0,301,3107,415,387,301,3107,415,387,1970-01-01T00:00:00Z,0,[]
page2_unknown_083.png,2,,ok,100.0,684,3107,415,387,684,3107,415,387,1970-01-01T00:00:00Z,0,[]
page2_unknown_086.png,2,,ok,100.0,1834,3107,415,387,1834,3107,415,387,1970-01-01T00:00:00Z,0,[]
page2_unknown_087.png,2,,ok,100.0,2600,3107,415,387,2600,3107,415,387,1970-01-01T00:00:00Z,0,[]
page2_unknown_088.png,2,,ok,100.0,2984,3107,415,387,2984,3107,415,387,1970-01-01T00:00:00Z,0,[]
page2_unknown_089.png,2,,ok,100.0,3366,3107,415,387,3366,3107,415,387,1970-01-01T00:00:00Z,0,[]
page2_unknown_085.png,2,,ok,100.0,1451,3107,414,387,1451,3107,414,387,1970-01-01T00:00:00Z,0,[]
page2_unknown_139.png,2,,ok,100.0,4408,4108,433,355,4408,4108,433,355,1970-01-01T00:00:00Z,0,[]
page2_unknown_149.png,2,,warning,70.0,2718,4709,236,640,2718,4709,236,640,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_148.png,2,,warning,70.0,3955,4699,223,668,3955,4699,223,668,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_126.png,2,,ok,100.0,5287,4000,322,460,5287,4000,322,460,1970-01-01T00:00:00Z,0,[]
page2_unknown_129.png,2,,ok,100.0,5635,4055,358,409,5635,4055,358,409,1970-01-01T00:00:00Z,0,[]
page2_unknown_190.png,2,,ok,100.0,5035,7806,235,588,5035,7806,235,588,1970-01-01T00:00:00Z,0,[]
page2_unknown_140.png,2,,ok,100.0,3914,4145,443,311,3914,4145,443,311,1970-01-01T00:00:00Z,0,[]
page2_unknown_192.png,2,,ok,100.0,5546,7806,234,588,5546,7806,234,588,1970-01-01T00:00:00Z,0,[]
page2_unknown_090.png,2,,ok,100.0,5299,3159,381,332,5299,3159,381,332,1970-01-01T00:00:00Z,0,[]
page2_unknown_161.png,2,,ok,100.0,2373,5569,282,442,2373,5569,282,442,1970-01-01T00:00:00Z,0,[]
page2_unknown_163.png,2,,ok,100.0,2992,5569,282,442,2992,5569,282,442,1970-01-01T00:00:00Z,0,[]
page2_unknown_164.png,2,,ok,100.0,3304,5569,282,442,3304,5569,282,442,1970-01-01T00:00:00Z,0,[]
page2_unknown_156.png,2,,ok,100.0,865,5569,281,442,865,5569,281,442,1970-01-01T00:00:00Z,0,[]
page2_unknown_157.png,2,,ok,100.0,1169,5569,281,442,1169,5569,281,442,1970-01-01T00:00:00Z,0,[]
page2_unknown_158.png,2,,ok,100.0,1469,5569,281,442,1469,5569,281,442,1970-01-01T00:00:00Z,0,[]
page2_unknown_159.png,2,,ok,100.0,1769,5569,281,442,1769,5569,281,442,1970-01-01T00:00:00Z,0,[]
page2_unknown_162.png,2,,ok,100.0,2681,5569,281,442,2681,5569,281,442,1970-01-01T00:00:00Z,0,[]
page2_unknown_165.png,2,,ok,100.0,3616,5569,281,442,3616,5569,281,442,1970-01-01T00:00:00Z,0,[]
page2_unknown_166.png,2,,ok,100.0,3918,5569,281,442,3918,5569,281,442,1970-01-01T00:00:00Z,0,[]
page2_unknown_160.png,2,,ok,100.0,2069,5569,281,441,2069,5569,281,441,1970-01-01T00:00:00Z,0,[]
page2_unknown_195.png,2,,warning,70.0,3020,8521,527,233,3020,8521,527,233,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_193.png,2,,ok,100.0,5903,7850,238,510,5903,7850,238,510,1970-01-01T00:00:00Z,0,[]
page2_unknown_194.png,2,,ok,100.0,6148,7850,238,510,6148,7850,238,510,1970-01-01T00:00:00Z,0,[]
page2_unknown_095.png,2,,ok,100.0,4906,3219,401,270,4906,3219,401,270,1970-01-01T00:00:00Z,0,[]
page2_unknown_130.png,2,,ok,100.0,4913,4078,278,381,4913,4078,278,381,1970-01-01T00:00:00Z,0,[]
page2_unknown_134.png,2,,ok,100.0,1303,4091,277,374,1303,4091,277,374,1970-01-01T00:00:00Z,0,[]
page2_unknown_135.png,2,,ok,100.0,1600,4091,277,374,1600,4091,277,374,1970-01-01T00:00:00Z,0,[]
page2_unknown_133.png,2,,ok,100.0,1016,4101,257,354,1016,4101,257,354,1970-01-01T00:00:00Z,0,[]
page2_unknown_098.png,2,,ok,100.0,3846,3556,223,390,3846,3556,223,390,1970-01-01T00:00:00Z,0,[]
page2_unknown_136.png,2,,ok,100.0,291,4094,223,370,291,4094,223,370,1970-01-01T00:00:00Z,0,[]
page2_unknown_137.png,2,,ok,100.0,509,4094,223,370,509,4094,223,370,1970-01-01T00:00:00Z,0,[]
page2_unknown_138.png,2,,ok,100.0,750,4094,223,370,750,4094,223,370,1970-01-01T00:00:00Z,0,[]
page2_unknown_141.png,2,,ok,100.0,2862,4281,422,142,2862,4281,422,142,1970-01-01T00:00:00Z,0,[]
page2_unknown_142.png,2,,ok,100.0,3397,4281,421,142,3397,4281,421,142,1970-01-01T00:00:00Z,0,[]
page2_unknown_127.png,2,,ok,100.0,2858,4081,422,140,2858,4081,422,140,1970-01-01T00:00:00Z,0,[]
page2_unknown_128.png,2,,ok,100.0,3394,4089,422,140,3394,4089,422,140,1970-01-01T00:00:00Z,0,[]
page2_unknown_204.png,2,,warning,70.0,4977,8723,260,197,4977,8723,260,197,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_202.png,2,,warning,70.0,4442,8723,257,197,4442,8723,257,197,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_203.png,2,,warning,70.0,4709,8723,257,197,4709,8723,257,197,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_205.png,2,,warning,70.0,5248,8723,257,197,5248,8723,257,197,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_206.png,2,,warning,70.0,5515,8723,257,197,5515,8723,257,197,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_207.png,2,,warning,70.0,5787,8723,256,197,5787,8723,256,197,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_208.png,2,,warning,70.0,6055,8723,244,197,6055,8723,244,197,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_118.png,2,,warning,70.0,3077,3722,227,210,3077,3722,227,210,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_117.png,2,,warning,70.0,2810,3722,226,210,2810,3722,226,210,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_119.png,2,,warning,70.0,3345,3722,226,210,3345,3722,226,210,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_151.png,2,,warning,70.0,1349,4769,268,173,1349,4769,268,173,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_105.png,2,,warning,70.0,1085,3722,197,210,1085,3722,197,210,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_110.png,2,,warning,70.0,1650,3722,197,210,1650,3722,197,210,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_120.png,2,,warning,70.0,4182,3722,196,210,4182,3722,196,210,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_111.png,2,,warning,70.0,1855,3722,194,210,1855,3722,194,210,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_116.png,2,,warning,70.0,2416,3722,194,210,2416,3722,194,210,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_107.png,2,,warning,70.0,1315,3722,190,210,1315,3722,190,210,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_108.png,2,,warning,70.0,1427,3722,190,210,1427,3722,190,210,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_109.png,2,,warning,70.0,1539,3722,190,210,1539,3722,190,210,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_112.png,2,,warning,70.0,1971,3722,190,210,1971,3722,190,210,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_113.png,2,,warning,70.0,2082,3722,190,210,2082,3722,190,210,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_114.png,2,,warning,70.0,2193,3722,190,210,2193,3722,190,210,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_101.png,2,,warning,70.0,523,3722,189,210,523,3722,189,210,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_102.png,2,,warning,70.0,693,3722,189,210,693,3722,189,210,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_106.png,2,,warning,70.0,1204,3722,189,210,1204,3722,189,210,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_115.png,2,,warning,70.0,2305,3722,189,210,2305,3722,189,210,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_121.png,2,,warning,70.0,4301,3722,189,210,4301,3722,189,210,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_099.png,2,,warning,70.0,303,3722,188,210,303,3722,188,210,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_100.png,2,,warning,70.0,412,3722,188,210,412,3722,188,210,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_103.png,2,,warning,70.0,805,3722,188,210,805,3722,188,210,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_104.png,2,,warning,70.0,914,3722,188,210,914,3722,188,210,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_091.png,2,,warning,70.0,4259,3179,162,230,4259,3179,162,230,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_092.png,2,,warning,70.0,4642,3179,162,230,4642,3179,162,230,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_122.png,2,,warning,70.0,4622,3764,220,162,4622,3764,220,162,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_093.png,2,,ok,100.0,5798,3207,156,170,5798,3207,156,170,1970-01-01T00:00:00Z,0,[]
page2_unknown_094.png,2,,ok,100.0,6174,3207,156,170,6174,3207,156,170,1970-01-01T00:00:00Z,0,[]
page2_unknown_080.png,2,,warning,70.0,4259,3103,162,157,4259,3103,162,157,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_081.png,2,,warning,70.0,4642,3103,162,157,4642,3103,162,157,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_096.png,2,,warning,70.0,4259,3318,162,156,4259,3318,162,156,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_097.png,2,,warning,70.0,4642,3318,162,156,4642,3318,162,156,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_123.png,2,,warning,70.0,4546,3769,157,157,4546,3769,157,157,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_124.png,2,,warning,70.0,4761,3770,156,156,4761,3770,156,156,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page2_unknown_185.png,2,,warning,70.0,3122,7701,172,133,3122,7701,172,133,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
