filename,page,code,status,confidence,x,y,w,h,padded_x,padded_y,padded_w,padded_h,timestamp,retries,warnings
page3_unknown_055.png,3,,warning,70.0,5040,2392,170,133,5040,2392,170,133,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_148.png,3,,warning,70.0,2476,4932,178,127,2476,4932,178,127,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_004.png,3,,warning,70.0,5144,831,163,138,5144,831,163,138,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_199.png,3,,warning,70.0,4484,5580,177,127,4484,5580,177,127,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_017.png,3,,warning,70.0,3055,954,163,137,3055,954,163,137,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_057.png,3,,warning,70.0,4126,2403,165,135,4126,2403,165,135,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_012.png,3,,warning,70.0,4067,897,159,139,4067,897,159,139,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_307.png,3,,warning,70.0,3340,7819,151,145,3340,7819,151,145,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_015.png,3,,ok,100.0,5987,928,162,134,5987,928,162,134,1970-01-01T00:00:00Z,0,[]
page3_unknown_174.png,3,,warning,70.0,5429,5279,170,127,5429,5279,170,127,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_003.png,3,,warning,70.0,4546,827,158,135,4546,827,158,135,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_056.png,3,,warning,70.0,4018,2403,158,135,4018,2403,158,135,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page3_unknown_059.png,3,,warning,70.0,4319,2403,156,135,4319,2403,156,135,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
