filename,page,code,status,confidence,x,y,w,h,padded_x,padded_y,padded_w,padded_h,timestamp,retries,warnings
page4_unknown_034.png,4,,warning,70.0,5701,1685,255,133,5701,1685,255,133,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_066.png,4,,warning,70.0,3001,2601,228,133,3001,2601,228,133,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_071.png,4,,warning,70.0,1088,2605,227,133,1088,2605,227,133,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_070.png,4,,warning,70.0,545,2602,224,132,545,2602,224,132,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_095.png,4,,ok,100.0,2450,3203,244,113,2450,3203,244,113,1970-01-01T00:00:00Z,0,[]
page4_unknown_091.png,4,,warning,70.0,5728,3190,172,144,5728,3190,172,144,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_067.png,4,,warning,70.0,3259,2601,179,133,3259,2601,179,133,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_069.png,4,,warning,70.0,4409,2601,179,133,4409,2601,179,133,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_072.png,4,,warning,70.0,1346,2605,179,133,1346,2605,179,133,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_074.png,4,,warning,70.0,5559,2605,179,133,5559,2605,179,133,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_094.png,4,,warning,70.0,1730,3193,179,133,1730,3193,179,133,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_090.png,4,,warning,70.0,5786,3136,178,133,5786,3136,178,133,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_093.png,4,,ok,100.0,1482,3203,207,113,1482,3203,207,113,1970-01-01T00:00:00Z,0,[]
page4_unknown_019.png,4,,warning,70.0,2556,1245,162,144,2556,1245,162,144,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_073.png,4,,warning,70.0,5368,2605,175,133,5368,2605,175,133,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_077.png,4,,warning,70.0,1087,2659,168,132,1087,2659,168,132,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_179.png,4,,ok,100.0,1775,5777,144,150,1775,5777,144,150,1970-01-01T00:00:00Z,0,[]
page4_unknown_092.png,4,,warning,70.0,6072,3190,162,133,6072,3190,162,133,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_068.png,4,,warning,70.0,4218,2601,160,133,4218,2601,160,133,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_096.png,4,,warning,70.0,2615,3203,155,134,2615,3203,155,134,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_001.png,4,,warning,70.0,523,754,156,133,523,754,156,133,1970-01-01T00:00:00Z,0,['object_touches_crop_edge']
page4_unknown_075.png,4,,ok,100.0,475,2623,149,113,475,2623,149,113,1970-01-01T00:00:00Z,0,[]
